Bookmark
Bookmark this report: https://irmadev.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,2,"1,490",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,3,"1,900",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,4,"1,800",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,5,"1,900",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,6,"3,000",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,7,"3,000",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,8,"2,500",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,9,"2,000",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,10,"1,800",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,11,"1,399",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,12,"1,200",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT NETUL LANDING,2021,"23,592"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,1,"1,054",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,2,"3,528",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,3,"6,135",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,4,"6,413",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,5,"8,161",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,6,"11,196",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,7,"14,771",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,8,"13,601",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,9,"10,758",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,10,"7,588",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,11,"4,522",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,12,"2,594",Lewis & Clark NHP,LEWI,National Historical Park,Pacific West ,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,2021,"90,321"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,1,23,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,2,203,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,3,439,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,4,116,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,5,633,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,6,"2,682",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,7,"4,130",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,8,"1,096",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,9,"2,410",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,10,387,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,11,261,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,12,350,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT FARM ENTRANCE,2021,"12,730"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,1,62,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,2,248,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,3,587,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,4,"1,087",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,5,"2,370",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,6,"8,879",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,7,"18,140",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,8,"2,498",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,9,"3,826",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,10,"1,381",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,11,"1,649",Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,12,954,Lincoln Boyhood NMEM,LIBO,National Memorial,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"41,681"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,1,208,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,2,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,3,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,4,0,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,5,"7,468",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,6,"17,638",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,7,"17,679",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,8,"13,495",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,9,"12,082",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,10,"4,348",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,11,"1,314",Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,12,347,Little Bighorn Battlefield NM,LIBI,National Monument,Intermountain ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"74,579"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,1,101,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,2,83,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,3,76,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,4,78,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,5,318,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,6,270,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,7,342,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,8,226,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,9,122,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,10,109,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,11,82,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,12,86,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at High Rock Road,2021,"1,889"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,1,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,2,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,3,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,4,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,5,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,6,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,7,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,8,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,9,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,10,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,11,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,12,0,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count at Little Falls,2021,0
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,1,108,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,2,78,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,3,134,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,4,198,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,5,334,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,6,271,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,7,329,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,8,166,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,9,170,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,10,11,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,11,146,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,12,204,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 01,2021,"2,146"
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,1,47,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,2,47,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,3,90,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,4,82,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,5,122,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,6,77,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,7,104,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,8,64,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,9,53,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,10,71,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,11,134,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,12,94,Little River Canyon NPRES,LIRI,National Preserve,Southeast ,Adjusted Traffic Count RD 03,2021,982
